"Site_ID","Site_Name","Latitude","Longitude","Elevation","Sample_ID","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Species","Dex","Dex.off","SlopeShift"
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-D-5","Stem","",NA,"2020-09-14 00:00:00",6,NA,NA,"Minuartia obtusiloba",-93.254144365,-7.0141849715,NA,0.339530619486202,0.0863515346692808,NA,"SPATIAL",384,"NIWO2","Minuartia obtusiloba",-37.140664593,-16.1299029658,-0.115
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-E-1","Stem","",NA,"2020-09-14 00:00:00",6,NA,NA,"Salix sp.",-115.1971426686,-12.5374222672,NA,0.0721352310292202,0.0450420915671274,NA,"SPATIAL",384,"NIWO2","Salix sp.",-14.897764531,6.11299709620001,-1.6052
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-E-2","Stem","",NA,"2020-09-14 00:00:00",6,NA,NA,"Salix sp.",-112.3632700225,-12.8186090237,NA,0.105371322752111,0.024522926347519,NA,"SPATIAL",384,"NIWO2","Salix sp.",-9.8143978329,11.1963637943,-1.08795
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-E-3","Stem","",NA,"2020-09-14 00:00:00",6,NA,NA,"Salix sp.",-85.5566766296,-8.4574857151,NA,0.185622691482105,0.034186894894245,NA,"SPATIAL",384,"NIWO2","Salix sp.",-17.8967909088,3.1139707184,-10.63445
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-E-4","Stem","",NA,"2020-09-14 00:00:00",6,NA,NA,"Salix sp.",-77.623936176,-5.6058863964,NA,0.189841316799813,0.0422672693038758,NA,"SPATIAL",384,"NIWO2","Salix sp.",-32.7768450048,-11.7660833776,-1.3177
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"20-213_NIWO2-E-5","Stem","",NA,"2020-09-14 00:00:00",6,NA,NA,"Salix sp.",-112.7772960865,-11.46630481,NA,0.119889284913491,0.0788603846746856,NA,"SPATIAL",384,"NIWO2","Salix sp.",-21.0468576065,-0.0360959792999935,-14.17205
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-A-1","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Liriodendron tulipifera",-41.0666288678,-4.548381067,NA,0.172094259574325,0.0398839765519508,NA,"SPATIAL",384,"SCBI2","Liriodendron tulipifera",-4.6795803318,-5.5346823949,-2.296
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-A-2","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Liriodendron tulipifera",-42.7261837665,-5.2641226359,NA,0.0850088103086609,0.0216354034389958,NA,"SPATIAL",384,"SCBI2","Liriodendron tulipifera",-0.613202679300002,-1.4683047424,-0.88425
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-A-3","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Liriodendron tulipifera",-38.8772896463,-4.5733854767,NA,0.358066167205285,0.0731152893174844,NA,"SPATIAL",384,"SCBI2","Liriodendron tulipifera",-2.2902058327,-3.14530789579999,-0.581
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-A-4","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Liriodendron tulipifera",-47.5406891525,-5.7476101107,NA,0.00851364735356912,0.0954233272168248,NA,"SPATIAL",384,"SCBI2","Liriodendron tulipifera",-1.5598082669,-2.41491033,-0.1425
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-A-5","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Liriodendron tulipifera",-38.2930414738,-4.289707088,NA,0.175305813175225,0.0193665104050211,NA,"SPATIAL",384,"SCBI2","Liriodendron tulipifera",-3.9753847698,-4.8304868329,-0.92825
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-B-2","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus rubra",-43.7491101045,-4.6595742547,NA,0.045714695590422,0.0243967536088712,NA,"SPATIAL",384,"SCBI2","Quercus rubra",-6.4725160669,-7.32761813,0.0185
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-B-3","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus rubra",-41.4600185994,-5.1725635011,NA,0.0622458138407133,0.0222422724408198,NA,"SPATIAL",384,"SCBI2","Quercus rubra",-0.0795105906000018,-0.9346126537,-0.19575
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-B-4","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus rubra",-44.5414801724,-5.2487744855,NA,0.171941304241053,0.0222791967446524,NA,"SPATIAL",384,"SCBI2","Quercus rubra",-2.5512842884,-3.4063863515,-0.48725
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-B-5","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus rubra",-44.179947811,-5.0863147868,NA,0.36064698722319,0.0890976691547776,NA,"SPATIAL",384,"SCBI2","Quercus rubra",-3.4894295166,-4.3445315797,-0.811
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-C-1","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus alba",-39.984985462,-1.7877209338,NA,0.543379001893921,0.192151037150436,NA,"SPATIAL",384,"SCBI2","Quercus alba",-25.6832179916,-26.5383200547,-8.96625
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-C-2","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus alba",-49.7413973309,-5.3677665187,NA,0.312175747102818,0.106034112834198,NA,"SPATIAL",384,"SCBI2","Quercus alba",-6.7992651813,-7.6543672444,-0.47325
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-C-3","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus alba",-47.5643269252,-5.1145433471,NA,0.0761224907465404,0.0443050006469103,NA,"SPATIAL",384,"SCBI2","Quercus alba",-6.6479801484,-7.5030822115,-0.38125
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-C-4","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus alba",-51.2938184457,-5.589066661,NA,0.198602405801043,0.0409027608781694,NA,"SPATIAL",384,"SCBI2","Quercus alba",-6.58128515769999,-7.43638722079999,-1.0145
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-C-5","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Quercus alba",-43.3556408812,-4.449707565,NA,0.140409716003185,0.0212898165506632,NA,"SPATIAL",384,"SCBI2","Quercus alba",-7.7579803612,-8.6130824243,-0.60975
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-D-2","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Juglans nigra",-40.3588418627,-4.6567926336,NA,0.0579128048484525,0.0226004550341116,NA,"SPATIAL",384,"SCBI2","Juglans nigra",-3.10450079389999,-3.95960285699999,-0.21025
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-D-3","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Juglans nigra",-42.2590296967,-5.0762539725,NA,0.592062113975665,0.0946536440016117,NA,"SPATIAL",384,"SCBI2","Juglans nigra",-1.6489979167,-2.5040999798,-0.13975
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"20-233_SCBI2-D-4","Stem","",NA,"2020-09-11 00:00:00",5,NA,NA,"Juglans nigra",-36.5778842297,-4.621655822,NA,0.234382208648618,0.0533478903345781,NA,"SPATIAL",384,"SCBI2","Juglans nigra",0.395362346300004,-0.459739716799994,-0.428
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-A-1","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Pinus palustris",-22.2711418174,-0.6081162727,NA,0.122905199145189,0.0215565518931187,NA,"SPATIAL",384,"OSBS1","Pinus palustris",-17.4062116358,40.7094048161,-4.13895
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-A-2","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Pinus palustris",-27.2437725979,-1.665971149,NA,0.0638939658838528,0.0445566177025198,NA,"SPATIAL",384,"OSBS1","Pinus palustris",-13.9160034059,44.199613046,-3.8652
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-A-3","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Pinus palustris",-25.2369612501,-1.2840890726,NA,0.284097089067794,0.0488804521760031,NA,"SPATIAL",384,"OSBS1","Pinus palustris",-14.9642486693,43.1513677826,-9.19795
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-A-4","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Pinus palustris",-22.8387404993,-1.1529002237,NA,0.0940982967338018,0.0367779936832596,NA,"SPATIAL",384,"OSBS1","Pinus palustris",-13.6155387097,44.5000777422,-4.49295
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-A-5","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Pinus palustris",-32.3962231917,-2.0763202389,NA,0.135484876333117,0.0363266473275754,NA,"SPATIAL",384,"OSBS1","Pinus palustris",-15.7856612805,42.3299551714,-6.4667
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-B-2","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus laevis",-32.557759728,-1.6300652947,NA,0.628356008420722,0.142162499457045,NA,"SPATIAL",384,"OSBS1","Quercus laevis",-19.5172373704,38.5983790815,-4.02245
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-B-3","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus laevis",-25.4848260433,-0.9445678191,NA,0.10149280059425,0.0684564860287145,NA,"SPATIAL",384,"OSBS1","Quercus laevis",-17.9282834905,40.1873329614,-0.2582
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-B-4","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus laevis",-21.0186563808,-0.2493490688,NA,0.196203278593676,0.05798645164874,NA,"SPATIAL",384,"OSBS1","Quercus laevis",-19.0238638304,39.0917526215,-1.0982
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-B-5","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus laevis",-28.7036569424,-0.9349280866,NA,0.174900035816299,0.0359881287346216,NA,"SPATIAL",384,"OSBS1","Quercus laevis",-21.2242322496,36.8913842023,-3.2642
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-C-1","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Aristida beyrichiana",-5.6276327738,-0.6025626001,NA,0.230130955507329,0.0655285474765691,NA,"SPATIAL",384,"OSBS1","Aristida beyrichiana",-0.807131973000001,57.3084844789,-1.2197
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-C-2","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Aristida beyrichiana",-5.4814612405,-0.6868663894,NA,0.389891589601484,0.0557628917335557,NA,"SPATIAL",384,"OSBS1","Aristida beyrichiana",0.0134698747000002,58.1290863266,-6.2427
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-C-3","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Aristida beyrichiana",-4.5974485483,-0.3816679036,NA,0.148392190110328,0.038378634744565,NA,"SPATIAL",384,"OSBS1","Aristida beyrichiana",-1.5441053195,56.5715111324,-0.56545
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-C-4","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Aristida beyrichiana",-5.4952999246,-0.2137488825,NA,0.270456701733188,0.0739320343816799,NA,"SPATIAL",384,"OSBS1","Aristida beyrichiana",-3.7853088646,54.3303075873,-2.1427
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-C-5","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Aristida beyrichiana",-8.3272533649,-1.0618239707,NA,0.732139869489711,0.0967614855729589,NA,"SPATIAL",384,"OSBS1","Aristida beyrichiana",0.167338400699999,58.2829548526,-0.6437
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-D-1","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus germinata",-19.9416483671,-2.0982018471,NA,0.102158319088788,0.0240872839574715,NA,"SPATIAL",384,"OSBS1","Quercus germinata",-3.1560335903,54.9595828616,-0.56795
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-D-2","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus germinata",-24.045329847,-2.09591491,NA,0.192559564401624,0.0113884895753059,NA,"SPATIAL",384,"OSBS1","Quercus germinata",-7.278010567,50.8376058849,-14.53695
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-D-3","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus germinata",-13.7378916939,0.8256630284,NA,0.443682264830501,0.149438142164047,NA,"SPATIAL",384,"OSBS1","Quercus germinata",-20.3431959211,37.7724205308,-0.4262
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-D-4","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus germinata",-17.5897383655,0.275084602,NA,0.302550727260227,0.0409184579653876,NA,"SPATIAL",384,"OSBS1","Quercus germinata",-19.7904151815,38.3252012704,-0.5777
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-D-5","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Quercus germinata",-15.2937504507,-2.6621467861,NA,0.332464000556106,0.0697111196643305,NA,"SPATIAL",384,"OSBS1","Quercus germinata",6.0034238381,64.11904029,-0.47145
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-E-1","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Diosypros virginiana, all small trees/saplings",-10.5369350896,5.1797979071,NA,0.197355437088529,0.0505162108798868,NA,"SPATIAL",384,"OSBS1","Diosypros virginiana",-51.9753183464,6.14029810549999,-0.9807
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-E-2","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Diosypros virginiana, all small trees/saplings",-34.8698862065,-0.5783019914,NA,0.234100845728783,0.0141601078286747,NA,"SPATIAL",384,"OSBS1","Diosypros virginiana",-30.2434702753,27.8721461766,-1.40545
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-E-3","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Diosypros virginiana, all small trees/saplings",-19.4982473036,1.8486748094,NA,0.176195734456148,0.0497008717470022,NA,"SPATIAL",384,"OSBS1","Diosypros virginiana",-34.2876457788,23.8279706731,-5.68445
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-64.3484603538,-6.729294403,NA,0.259926054676573,0.0987580508729876,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-10.5141051298,-12.5243954075,-7.85275
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-69.3969962023,-7.495430902,NA,0.121430021071981,0.0439081695543144,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-9.4335489863,-11.443839264,-6.8075
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-60.0580822987,-6.3994991567,NA,0.0746362056875455,0.01155174935851,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-8.8620890451,-10.8723793228,-7.82775
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-64.1182919284,-5.9320242696,NA,0.206715294792966,0.0210120505660983,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-16.6620977716,-18.6723880493,-5.574
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-63.5484125996,-6.3751830626,NA,0.0798418941148547,0.0465420402574659,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-12.5469480988,-14.5572383765,-7.72
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-62.4774207598,-5.5850924611,NA,0.151210878894626,0.042974320523091,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-17.796681071,-19.8069713487,-8.66625
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-62.9267746342,-6.214712593,NA,0.00913205300613043,0.0402921031364004,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-13.2090738902,-15.2193641679,-1.7205
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-64.5955643379,-6.9928626145,NA,0.031696942888545,0.0392321429401548,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-8.6526634219,-10.6629536996,-12.30275
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-58.5305107511,-6.3380828561,NA,0.0501927938004764,0.0138277240035191,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-7.8258479023,-9.83613818000001,-8.66575
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-62.8800831691,-5.927403522,NA,0.117273314990876,0.0145631408744491,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-15.4608549931,-17.4711452708,-4.3545
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-68.9287799775,-7.969305591,NA,0.0942628076846457,0.0333325610299543,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-5.1743352495,-7.1846255272,-11.193
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-73.6296818846,-8.5599136351,NA,0.127234372176278,0.0300074106523181,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-5.15037280380001,-7.16066308150001,-8.34
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-73.6278724572,-8.2457460149,NA,0.126153970957578,0.0264766595442763,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-7.661904338,-9.6721946157,-8.57475
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-74.5418730579,-8.1239389725,NA,0.0669144584465935,0.0214586060128221,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-9.55036127790001,-11.5606515556,-3.03875
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-80.451683941,-9.0495501379,NA,0.141328094724056,0.0221243663442689,NA,"SPATIAL",384,"UNDE2","Picea mariana",-8.05528283779999,-10.0655731155,-0.919
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-68.9290156302,-7.2482397352,NA,0.0946644264895204,0.0507554751836661,NA,"SPATIAL",384,"UNDE2","Picea mariana",-10.9430977486,-12.9533880263,-5.20025
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-70.3458398108,-7.7700634123,NA,0.125691320168014,0.0290720255568037,NA,"SPATIAL",384,"UNDE2","Picea mariana",-8.1853325124,-10.1956227901,-1.055
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-58.3162329465,-6.648932069,NA,0.0507158209565336,0.0159347956021896,NA,"SPATIAL",384,"UNDE2","Picea mariana",-5.1247763945,-7.1350666722,-1.0605
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-62.5144124871,-7.0219280654,NA,0.0690633914253382,0.01419683871723,NA,"SPATIAL",384,"UNDE2","Picea mariana",-6.3389879639,-8.3492782416,-3.1405
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-1","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-65.9836253459,1.0964355939,NA,0.417154561808231,0.0518143905442408,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-74.7551100971,13.1448247075,-0.80645
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-73.6197291954,-1.9969107358,NA,0.2901023590442,0.0655690588482271,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-57.644443309,30.2554914956,-1.9132
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-3","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-75.6670529096,-2.3975019954,NA,0.23635896571796,0.0280261363235115,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-56.4870369464,31.4128978582,-2.1332
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-4","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-73.0404957149,-2.9058275919,NA,0.09199643754085,0.00966905489675537,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-49.7938749797,38.1060598249,-0.1232
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-5","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-77.6439841098,-5.7862496385,NA,0.000404319801116448,0.00271743963124299,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-31.3539870018,56.5459478028,-0.8852
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-1","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-74.1250027965,-2.7707124707,NA,0.111207107219401,0.0124995583215949,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-51.9593030309,35.9406317737,-1.1012
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-62.856417835,1.4131801215,NA,0.108196059852113,0.0311346441429089,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-74.161858807,13.7380759976,-1.6852
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-3","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-61.1184924727,1.2507818574,NA,0.325793853080668,0.0798355442399512,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-71.1247473319,16.7751874727,-3.3887
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-4","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-65.5587350991,-0.8411022908,NA,0.138882934027021,0.0140970237289514,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-58.8299167727,29.0700180319,-3.3447
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-5","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-69.0704287681,-0.3258232232,NA,0.452880168926392,0.08665020416837,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-66.4638429825,21.4360918221,-9.02895
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-C-1","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Eriogonum effusum",-81.3783025638,-6.1372954048,NA,0.230203936530063,0.0596715394896718,NA,"SPATIAL",384,"CPER3","Eriogonum effusum",-32.2799393254,55.6199954792,-0.25145
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-C-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Eriogonum effusum",-83.4473026429,-5.4544709469,NA,0.122213519505026,0.0256636372819722,NA,"SPATIAL",384,"CPER3","Eriogonum effusum",-39.8115350677,48.0883997369,-0.0617000000000001
