"Site_ID","Sample_ID","Bout","Species","d18O.bound","d2H.bound"
"UNDE_tower","22-284_UNDE6-A-3","UNDE6","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-A-4","UNDE6","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-A-5","UNDE6","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-B-1","UNDE6","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-B-2","UNDE6","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-B-3","UNDE6","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-B-4","UNDE6","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-B-5","UNDE6","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-C-1","UNDE6","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-C-2","UNDE6","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-C-3","UNDE6","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-C-4","UNDE6","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-C-5","UNDE6","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-D-1","UNDE6","Picea mariana",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-D-2","UNDE6","Picea mariana",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-D-3","UNDE6","Picea mariana",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-D-4","UNDE6","Picea mariana",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-D-5","UNDE6","Picea mariana",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-E-2","UNDE6","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-E-3","UNDE6","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-E-4","UNDE6","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-284_UNDE6-E-5","UNDE6","Abies balsamea",TRUE,TRUE
"HARV_tower","22-294_HARV4-A-1","HARV4","Quercus rubra",FALSE,TRUE
"HARV_tower","22-294_HARV4-A-2","HARV4","Quercus rubra",TRUE,FALSE
"HARV_tower","22-294_HARV4-A-5","HARV4","Quercus rubra",FALSE,TRUE
"HARV_tower","22-294_HARV4-B-4","HARV4","Acer rubrum",FALSE,TRUE
"HARV_tower","22-294_HARV4-C-1","HARV4","Pinus strobus",FALSE,FALSE
"HARV_tower","22-294_HARV4-C-2","HARV4","Pinus strobus",FALSE,FALSE
"HARV_tower","22-294_HARV4-C-3","HARV4","Pinus strobus",FALSE,FALSE
"HARV_tower","22-294_HARV4-C-4","HARV4","Pinus strobus",FALSE,FALSE
"HARV_tower","22-294_HARV4-C-5","HARV4","Pinus strobus",FALSE,FALSE
"HARV_tower","22-294_HARV4-D-1","HARV4","Tsuga canadensis",TRUE,TRUE
"HARV_tower","22-294_HARV4-D-2","HARV4","Tsuga canadensis",TRUE,TRUE
"HARV_tower","22-294_HARV4-D-3","HARV4","Tsuga canadensis",TRUE,TRUE
"HARV_tower","22-294_HARV4-D-4","HARV4","Tsuga canadensis",FALSE,TRUE
"HARV_tower","22-294_HARV4-D-5","HARV4","Tsuga canadensis",TRUE,TRUE
"HARV_tower","22-294_HARV4-E-5","HARV4","Betula alleghaniensis",FALSE,TRUE
"SCBI_tower","22-303_SCBI6-A-1","SCBI6","Liriodendron tulipifera",FALSE,TRUE
"SCBI_tower","22-303_SCBI6-A-2","SCBI6","Liriodendron tulipifera",FALSE,TRUE
"SCBI_tower","22-303_SCBI6-B-1","SCBI6","Quercus rubra",TRUE,TRUE
"SCBI_tower","22-303_SCBI6-B-3","SCBI6","Quercus rubra",TRUE,TRUE
"SCBI_tower","22-303_SCBI6-C-1","SCBI6","Quercus alba",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-A-1","UNDE4","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-A-2","UNDE4","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-A-3","UNDE4","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-A-5","UNDE4","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-B-1","UNDE4","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-B-2","UNDE4","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-B-3","UNDE4","Acer rubrum",FALSE,TRUE
"UNDE_tower","22-304_UNDE4-B-4","UNDE4","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-B-5","UNDE4","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-C-1","UNDE4","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-C-2","UNDE4","Betula papyrifera",FALSE,TRUE
"UNDE_tower","22-304_UNDE4-C-3","UNDE4","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-C-4","UNDE4","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-C-5","UNDE4","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-D-1","UNDE4","Picea mariana",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-D-2","UNDE4","Picea mariana",FALSE,TRUE
"UNDE_tower","22-304_UNDE4-D-3","UNDE4","Picea mariana",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-D-4","UNDE4","Picea mariana",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-D-5","UNDE4","Picea mariana",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-E-1","UNDE4","Abies balsamea",FALSE,TRUE
"UNDE_tower","22-304_UNDE4-E-2","UNDE4","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-E-3","UNDE4","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-E-4","UNDE4","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-304_UNDE4-E-5","UNDE4","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-A-1","UNDE7","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-A-2","UNDE7","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-A-3","UNDE7","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-A-4","UNDE7","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-A-5","UNDE7","Abies balsamea",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-B-1","UNDE7","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-B-2","UNDE7","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-B-3","UNDE7","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-B-4","UNDE7","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-B-5","UNDE7","Acer rubrum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-C-1","UNDE7","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-C-2","UNDE7","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-C-3","UNDE7","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-C-4","UNDE7","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-C-5","UNDE7","Betula papyrifera",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-D-2","UNDE7","Picea mariana",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-D-3","UNDE7","Picea mariana",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-D-4","UNDE7","Picea mariana",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-D-5","UNDE7","Picea mariana",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-E-1","UNDE7","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-E-2","UNDE7","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-E-3","UNDE7","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-E-4","UNDE7","Acer saccharum",TRUE,TRUE
"UNDE_tower","22-311_UNDE7-E-5","UNDE7","Acer saccharum",TRUE,TRUE
"TALL_tower","23-011_TALL5-A-1","TALL5","Pinus palustris",FALSE,TRUE
"TALL_tower","23-011_TALL5-A-2","TALL5","Pinus palustris",TRUE,TRUE
"TALL_tower","23-011_TALL5-A-3","TALL5","Pinus palustris",FALSE,TRUE
"TALL_tower","23-011_TALL5-A-4","TALL5","Pinus palustris",TRUE,TRUE
"TALL_tower","23-011_TALL5-A-5","TALL5","Pinus palustris",TRUE,TRUE
"TALL_tower","23-011_TALL5-B-1","TALL5","Liquidambar styraciflua",TRUE,TRUE
"TALL_tower","23-011_TALL5-B-2","TALL5","Liquidambar styraciflua",TRUE,TRUE
"TALL_tower","23-011_TALL5-B-3","TALL5","Liquidambar styraciflua",FALSE,TRUE
"TALL_tower","23-011_TALL5-B-4","TALL5","Liquidambar styraciflua",FALSE,TRUE
"TALL_tower","23-011_TALL5-B-5","TALL5","Liquidambar styraciflua",TRUE,TRUE
"TALL_tower","23-011_TALL5-C-1","TALL5","Vaccinium arboreum",TRUE,TRUE
"TALL_tower","23-011_TALL5-C-2","TALL5","Vaccinium arboreum",TRUE,TRUE
"TALL_tower","23-011_TALL5-C-3","TALL5","Vaccinium arboreum",TRUE,TRUE
"TALL_tower","23-011_TALL5-C-4","TALL5","Vaccinium arboreum",TRUE,TRUE
"TALL_tower","23-011_TALL5-C-5","TALL5","Vaccinium arboreum",TRUE,TRUE
"TALL_tower","23-011_TALL5-D-1","TALL5","Quercus falcata",TRUE,TRUE
"TALL_tower","23-011_TALL5-D-3","TALL5","Quercus falcata",TRUE,TRUE
"TALL_tower","23-011_TALL5-D-4","TALL5","Quercus falcata",TRUE,TRUE
"TALL_tower","23-011_TALL5-D-5","TALL5","Quercus falcata",TRUE,TRUE
"HARV_tower","23-028_HARV6-A-2","HARV6","Quercus rubra",TRUE,TRUE
"HARV_tower","23-028_HARV6-A-4","HARV6","Quercus rubra",TRUE,TRUE
"HARV_tower","23-028_HARV6-B-4","HARV6","Acer rubrum",TRUE,TRUE
"HARV_tower","23-028_HARV6-C-1","HARV6","Pinus strobus",TRUE,TRUE
"HARV_tower","23-028_HARV6-C-2","HARV6","Pinus strobus",TRUE,TRUE
"HARV_tower","23-028_HARV6-C-3","HARV6","Pinus strobus",FALSE,FALSE
"HARV_tower","23-028_HARV6-C-4","HARV6","Pinus strobus",TRUE,TRUE
"HARV_tower","23-028_HARV6-C-5","HARV6","Pinus strobus",TRUE,FALSE
"HARV_tower","23-028_HARV6-D-1","HARV6","Tsuga canadensis",TRUE,TRUE
"HARV_tower","23-028_HARV6-D-2","HARV6","Tsuga canadensis",TRUE,TRUE
"HARV_tower","23-028_HARV6-D-3","HARV6","Tsuga canadensis",TRUE,FALSE
"HARV_tower","23-028_HARV6-D-4","HARV6","Tsuga canadensis",TRUE,TRUE
"HARV_tower","23-028_HARV6-D-5","HARV6","Tsuga canadensis",TRUE,TRUE
"HARV_tower","23-028_HARV6-E-1","HARV6","Betula alleghaniensis",TRUE,TRUE
"HARV_tower","23-028_HARV6-E-2","HARV6","Betula alleghaniensis",TRUE,TRUE
"HARV_tower","23-028_HARV6-E-3","HARV6","Betula alleghaniensis",TRUE,TRUE
"HARV_tower","23-028_HARV6-E-5","HARV6","Betula alleghaniensis",TRUE,TRUE
"TALL_tower","23-029_TALL1-A-1","TALL1","Pinus palustris",TRUE,TRUE
"TALL_tower","23-029_TALL1-A-3","TALL1","Pinus palustris",TRUE,TRUE
"TALL_tower","23-029_TALL1-A-5","TALL1","Pinus palustris",TRUE,TRUE
"TALL_tower","23-029_TALL1-C-4","TALL1","Vaccinium arboreum",TRUE,TRUE
"TALL_tower","23-029_TALL1-D-2","TALL1","Quercus falcata",TRUE,TRUE
"TALL_tower","23-029_TALL1-D-3","TALL1","Quercus falcata",TRUE,TRUE
"CPER_tower","23-046_CPER7-C-1","CPER7","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-046_CPER7-C-2","CPER7","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-046_CPER7-C-3","CPER7","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-046_CPER7-C-4","CPER7","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-046_CPER7-C-5","CPER7","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-046_CPER7-D-2","CPER7","Artemisia frigida",TRUE,TRUE
"CPER_tower","23-046_CPER7-D-3","CPER7","Artemisia frigida",TRUE,TRUE
"CPER_tower","23-046_CPER7-D-5","CPER7","Artemisia frigida",TRUE,TRUE
"YELL_tower","23-062_YELL4-A-1","YELL4","Pseudotsuga menziesii",TRUE,TRUE
"YELL_tower","23-062_YELL4-A-2","YELL4","Pseudotsuga menziesii",TRUE,TRUE
"YELL_tower","23-062_YELL4-A-3","YELL4","Pseudotsuga menziesii",TRUE,FALSE
"YELL_tower","23-062_YELL4-A-4","YELL4","Pseudotsuga menziesii",TRUE,TRUE
"YELL_tower","23-062_YELL4-A-5","YELL4","Pseudotsuga menziesii",TRUE,TRUE
"YELL_tower","23-062_YELL4-B-1","YELL4","Pinus contorta",TRUE,TRUE
"YELL_tower","23-062_YELL4-B-2","YELL4","Pinus contorta",TRUE,TRUE
"YELL_tower","23-062_YELL4-B-3","YELL4","Pinus contorta",TRUE,TRUE
"YELL_tower","23-062_YELL4-B-4","YELL4","Pinus contorta",TRUE,TRUE
"YELL_tower","23-062_YELL4-B-5","YELL4","Pinus contorta",TRUE,TRUE
"YELL_tower","23-062_YELL4-C-1","YELL4","Artemisia tridentata",TRUE,TRUE
"YELL_tower","23-062_YELL4-C-2","YELL4","Artemisia tridentata",TRUE,TRUE
"YELL_tower","23-062_YELL4-C-3","YELL4","Artemisia tridentata",TRUE,TRUE
"YELL_tower","23-062_YELL4-C-4","YELL4","Artemisia tridentata",TRUE,TRUE
"YELL_tower","23-062_YELL4-C-5","YELL4","Artemisia tridentata",TRUE,TRUE
"YELL_tower","23-062_YELL4-D-1","YELL4","Festuca spp.",FALSE,FALSE
"YELL_tower","23-062_YELL4-D-2","YELL4","Festuca spp.",TRUE,FALSE
"YELL_tower","23-062_YELL4-D-3","YELL4","Festuca spp.",FALSE,FALSE
"YELL_tower","23-062_YELL4-D-4","YELL4","Festuca spp.",TRUE,FALSE
"YELL_tower","23-062_YELL4-D-5","YELL4","Festuca spp.",TRUE,FALSE
"YELL_tower","23-062_YELL4-E-1","YELL4","Poaceae sp.",TRUE,FALSE
"YELL_tower","23-062_YELL4-E-2","YELL4","Poaceae sp.",TRUE,FALSE
"YELL_tower","23-062_YELL4-E-3","YELL4","Poaceae sp.",TRUE,FALSE
"YELL_tower","23-062_YELL4-E-4","YELL4","Poaceae sp.",FALSE,FALSE
"YELL_tower","23-062_YELL4-E-5","YELL4","Poaceae sp.",FALSE,FALSE
"UNDE_tower","23-063_UNDE5-A-1","UNDE5","Acer saccharum",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-A-3","UNDE5","Acer saccharum",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-A-5","UNDE5","Acer saccharum",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-B-1","UNDE5","Acer rubrum",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-B-2","UNDE5","Acer rubrum",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-C-1","UNDE5","Betula papyrifera",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-C-4","UNDE5","Betula papyrifera",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-D-1","UNDE5","Picea mariana",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-D-2","UNDE5","Picea mariana",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-D-3","UNDE5","Picea mariana",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-D-4","UNDE5","Picea mariana",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-D-5","UNDE5","Picea mariana",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-E-1","UNDE5","Abies balsamea",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-E-2","UNDE5","Abies balsamea",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-E-3","UNDE5","Abies balsamea",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-E-4","UNDE5","Abies balsamea",TRUE,TRUE
"UNDE_tower","23-063_UNDE5-E-5","UNDE5","Abies balsamea",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-A-2","WOOD4","Poa pratensis",TRUE,FALSE
"WOOD_tower","23-074_WOOD4-A-4","WOOD4","Poa pratensis",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-B-4","WOOD4","Medicago sativa",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-C-1","WOOD4","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-C-2","WOOD4","Bromus inermis",TRUE,FALSE
"WOOD_tower","23-074_WOOD4-C-3","WOOD4","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-C-4","WOOD4","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-C-5","WOOD4","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-D-2","WOOD4","Artemisia absinthium",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-D-3","WOOD4","Artemisia absinthium",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-E-2","WOOD4","Schizachyrium scoparium",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-E-3","WOOD4","Schizachyrium scoparium",TRUE,TRUE
"WOOD_tower","23-074_WOOD4-E-5","WOOD4","Schizachyrium scoparium",TRUE,FALSE
"CLBJ_tower","23-079_CLBJ4-A-2","CLBJ4","Sorghastrum nutans",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-A-3","CLBJ4","Sorghastrum nutans",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-A-4","CLBJ4","Sorghastrum nutans",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-A-5","CLBJ4","Sorghastrum nutans",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-B-1","CLBJ4","Bouteloua curtipendula",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-B-3","CLBJ4","Bouteloua curtipendula",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-B-4","CLBJ4","Bouteloua curtipendula",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-B-5","CLBJ4","Bouteloua curtipendula",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-C-1","CLBJ4","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-C-2","CLBJ4","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-C-3","CLBJ4","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-C-4","CLBJ4","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-C-5","CLBJ4","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-D-1","CLBJ4","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-D-2","CLBJ4","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-D-3","CLBJ4","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-D-4","CLBJ4","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-E-1","CLBJ4","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-E-2","CLBJ4","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-E-3","CLBJ4","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-E-4","CLBJ4","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ4-E-5","CLBJ4","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-A-1","CLBJ5","Sorghastrum nutans",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-A-2","CLBJ5","Sorghastrum nutans",TRUE,FALSE
"CLBJ_tower","23-079_CLBJ5-A-3","CLBJ5","Sorghastrum nutans",TRUE,FALSE
"CLBJ_tower","23-079_CLBJ5-A-4","CLBJ5","Sorghastrum nutans",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-B-1","CLBJ5","Bouteloua curtipendula",FALSE,FALSE
"CLBJ_tower","23-079_CLBJ5-B-2","CLBJ5","Bouteloua curtipendula",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-B-4","CLBJ5","Bouteloua curtipendula",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-B-5","CLBJ5","Bouteloua curtipendula",TRUE,FALSE
"CLBJ_tower","23-079_CLBJ5-C-1","CLBJ5","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-C-2","CLBJ5","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-C-3","CLBJ5","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-C-4","CLBJ5","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-C-5","CLBJ5","Smilax bona-nox",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-D-1","CLBJ5","Schizachyrium scoparium",TRUE,FALSE
"CLBJ_tower","23-079_CLBJ5-D-2","CLBJ5","Schizachyrium scoparium",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-D-3","CLBJ5","Schizachyrium scoparium",TRUE,FALSE
"CLBJ_tower","23-079_CLBJ5-D-4","CLBJ5","Schizachyrium scoparium",FALSE,FALSE
"CLBJ_tower","23-079_CLBJ5-D-5","CLBJ5","Schizachyrium scoparium",TRUE,FALSE
"CLBJ_tower","23-079_CLBJ5-E-1","CLBJ5","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-E-3","CLBJ5","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-E-4","CLBJ5","Quercus stellata",TRUE,TRUE
"CLBJ_tower","23-079_CLBJ5-E-5","CLBJ5","Quercus stellata",TRUE,TRUE
"SJER_tower","23-080_SJER5-A-1","SJER5","Pinus sabiniana",TRUE,TRUE
"TALL_tower","23-081_TALL6-A-1","TALL6","Pinus palustris",FALSE,FALSE
"TALL_tower","23-081_TALL6-A-2","TALL6","Pinus palustris",TRUE,FALSE
"TALL_tower","23-081_TALL6-A-3","TALL6","Pinus palustris",FALSE,TRUE
"TALL_tower","23-081_TALL6-A-4","TALL6","Pinus palustris",TRUE,FALSE
"TALL_tower","23-081_TALL6-A-5","TALL6","Pinus palustris",FALSE,TRUE
"TALL_tower","23-081_TALL6-B-1","TALL6","Quercus falcata",FALSE,TRUE
"TALL_tower","23-081_TALL6-B-3","TALL6","Quercus falcata",TRUE,TRUE
"TALL_tower","23-081_TALL6-B-4","TALL6","Quercus falcata",TRUE,TRUE
"TALL_tower","23-081_TALL6-C-1","TALL6","Vaccinium arboreum",TRUE,TRUE
"TALL_tower","23-081_TALL6-C-3","TALL6","Vaccinium arboreum",TRUE,FALSE
"TALL_tower","23-081_TALL6-D-1","TALL6","Liquidambar styraciflua",TRUE,TRUE
"TALL_tower","23-081_TALL6-D-4","TALL6","Liquidambar styraciflua",TRUE,TRUE
"TALL_tower","23-081_TALL6-D-5","TALL6","Liquidambar styraciflua",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-A-1","WOOD6","Poa pratensis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-A-2","WOOD6","Poa pratensis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-A-3","WOOD6","Poa pratensis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-A-4","WOOD6","Poa pratensis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-B-1","WOOD6","Medicago sativa",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-B-2","WOOD6","Medicago sativa",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-B-3","WOOD6","Medicago sativa",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-B-4","WOOD6","Medicago sativa",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-C-1","WOOD6","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-C-3","WOOD6","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-C-4","WOOD6","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-C-5","WOOD6","Bromus inermis",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-D-1","WOOD6","Artemisia absinthium",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-D-3","WOOD6","Artemisia absinthium",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-E-1","WOOD6","Schizachyrium scoparium",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-E-2","WOOD6","Schizachyrium scoparium",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-E-3","WOOD6","Schizachyrium scoparium",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-E-4","WOOD6","Schizachyrium scoparium",TRUE,TRUE
"WOOD_tower","23-082_WOOD6-E-5","WOOD6","Schizachyrium scoparium",TRUE,TRUE
"CPER_tower","23-083_CPER4-A-1","CPER4","Bouteloua gracilis",TRUE,FALSE
"CPER_tower","23-083_CPER4-A-2","CPER4","Bouteloua gracilis",TRUE,FALSE
"CPER_tower","23-083_CPER4-A-3","CPER4","Bouteloua gracilis",TRUE,FALSE
"CPER_tower","23-083_CPER4-A-5","CPER4","Bouteloua gracilis",TRUE,TRUE
"CPER_tower","23-083_CPER4-B-1","CPER4","Hesperostipa comata",TRUE,FALSE
"CPER_tower","23-083_CPER4-B-3","CPER4","Hesperostipa comata",TRUE,TRUE
"CPER_tower","23-083_CPER4-B-5","CPER4","Hesperostipa comata",TRUE,TRUE
"CPER_tower","23-083_CPER4-C-1","CPER4","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-083_CPER4-C-2","CPER4","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-083_CPER4-C-3","CPER4","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-083_CPER4-C-4","CPER4","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-083_CPER4-C-5","CPER4","Eriogonum effusum",TRUE,TRUE
"CPER_tower","23-083_CPER4-D-1","CPER4","Artemisia frigida",FALSE,FALSE
"CPER_tower","23-083_CPER4-D-2","CPER4","Artemisia frigida",FALSE,FALSE
"CPER_tower","23-083_CPER4-D-5","CPER4","Artemisia frigida",TRUE,TRUE
"CPER_tower","23-083_CPER4-E-1","CPER4","Elymus elymoides",TRUE,TRUE
"CPER_tower","23-083_CPER4-E-2","CPER4","Elymus elymoides",TRUE,FALSE
"CPER_tower","23-083_CPER4-E-3","CPER4","Elymus elymoides",TRUE,TRUE
"CPER_tower","23-083_CPER4-E-5","CPER4","Elymus elymoides",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-A-3","CLBJ6","Sorghastrum nutans",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-B-1","CLBJ6","Bouteloua curtipendula",TRUE,TRUE
"CLBJ_tower","23-084_CLBJ6-B-2","CLBJ6","Bouteloua curtipendula",TRUE,TRUE
