"Bout","Species","E.med","E.IQR","X0.10cm.med","X0.10cm.IQR","X10.20cm.med","X10.20cm.IQR","X20.40cm.med","X20.40cm.IQR","X40.cm.med","X40.cm.IQR","GW.med","GW.IQR"
"SCBI2","Liriodendron tulipifera",0.0258938115171463,0.199623245656361,0.189282180748162,0.257662798035297,0.211026369506315,0.255119646169722,0.181672853881577,0.242127326136288,0.133923039132047,0.191997004017441,0.103829066587706,0.142937293465095
"SCBI2","Quercus rubra",0.0118516679242611,0.0987701154497653,0.151681049445664,0.199981141850813,0.120405569867604,0.170732189377281,0.164594436632378,0.223794594512277,0.215198509853219,0.257932894697585,0.184310128678676,0.216586933516879
"SCBI2","Quercus rubra",0.0105600351309625,0.0857167519063246,0.164272203411283,0.217454071331505,0.137352001532088,0.182971594672168,0.149075469394449,0.204144679872235,0.163946168589315,0.22002778835891,0.232950904693678,0.224405951986562
"SCBI2","Quercus rubra",0.00720953432289531,0.0567716352736858,0.125753965634917,0.18077554139229,0.102153903243008,0.144385815106506,0.134791387560405,0.188796266391352,0.21974981681547,0.266906810268641,0.267166418409328,0.249693462225522
"SCBI2","Quercus rubra",0.00754923856380022,0.061984898306023,0.134515978378274,0.187551039680266,0.100777500573096,0.149878311562717,0.147473648330345,0.205994208711967,0.218095409177537,0.259900912902099,0.245113202476085,0.243568086624154
"SCBI2","Quercus alba",2.275718152765,0.890218008826191,0.146818758795706,0.211274551642521,0.127400210393017,0.188254590323061,0.171905226591726,0.240213883299184,0.226619105280295,0.266510382863894,0.127206225920237,0.19515986288566
"SCBI2","Quercus alba",0.0072505867044662,0.0587592815234241,0.0791929600653331,0.112830173175713,0.0629532752629751,0.0948797829591657,0.0865459433570781,0.128639582296968,0.472418690243759,0.305574920730112,0.196665009302838,0.272336564042218
"SCBI2","Quercus alba",0.00828891988529342,0.0672877816976389,0.0973683399081543,0.136789745346648,0.0791153858579224,0.115664738699502,0.11502452168269,0.170088243702881,0.350894638656177,0.322173678512538,0.228173732960958,0.277093833504858
"SCBI2","Quercus alba",0.00676206015019052,0.0550197808495136,0.0651057539121417,0.0945601029163353,0.0539941264003672,0.0796664375828588,0.0750578570940625,0.112659257749081,0.54110296740772,0.283549189451881,0.178577456180374,0.257902646369379
"SCBI2","Quercus alba",0.0140889888659986,0.116238652970857,0.163141651292371,0.219042857067611,0.131498313488207,0.184710428973462,0.16797180505736,0.226469222534645,0.203834910088046,0.247293488862133,0.159858576619706,0.202225100387194
"SCBI2","Juglans nigra",0.00935929686261719,0.0689895978414137,0.188277328607545,0.238913552296494,0.168791248913565,0.21348150244527,0.174449305584661,0.233237647442896,0.158054765020864,0.216297923943092,0.148607310286972,0.179902620762443
"SCBI2","Juglans nigra",0.00854920974494362,0.0794990206951886,0.157740451879952,0.21546519471173,0.129904236979187,0.180295542359554,0.152842077849938,0.210557249778236,0.175683846458518,0.225289775926713,0.224601342985988,0.220363605719964
"SCBI2","Juglans nigra",0.0187480406898021,0.145544704642137,0.179664267219889,0.243136415694552,0.251324762644089,0.276440477650113,0.170536768611925,0.23206488311295,0.124874072138539,0.178212082718457,0.106547424373137,0.140286268855741
"SCBI3","Liriodendron tulipifera",0.00906839596607832,0.0750777836806858,0.188567158715107,0.254590682906433,0.16325099472574,0.220319138123777,0.132959933651195,0.192748445571486,0.12795098243631,0.180528723449741,0.206885085317784,0.23760367120822
"SCBI3","Liriodendron tulipifera",0.00560781521799043,0.045841538056441,0.115764559348858,0.173044582612724,0.105623208949446,0.167903476714296,0.0926703120934969,0.14045320642018,0.11203534688929,0.197695630486794,0.407398010136498,0.315741677797979
"SCBI3","Liriodendron tulipifera",0.00615690924865225,0.0542961541588041,0.143118475380472,0.202597298202281,0.118611957516014,0.182760299643966,0.106313865989608,0.170013361679145,0.10815340004475,0.175450565564898,0.343570225319008,0.30318884527751
"SCBI3","Liriodendron tulipifera",0.00911397746874371,0.0803923962884047,0.154591455354194,0.214639182194322,0.136752987165636,0.207117579250479,0.113496907479062,0.168269804742791,0.140622932435354,0.215113325632792,0.261837929835645,0.280848074948897
"SCBI3","Liriodendron tulipifera",0.00516298967741173,0.0444258308889112,0.0773346575265279,0.115935398983927,0.0677535538264184,0.104253802774273,0.0744821724210045,0.139679238726422,0.0650943313760455,0.112873280813704,0.600817496858852,0.267305689265416
"SCBI3","Quercus rubra",0.0119995975114635,0.0968707114918592,0.19015769830434,0.260960116338133,0.163028245061963,0.23015528256863,0.133017729974965,0.191546108300591,0.133859858328734,0.179518140793036,0.193091612592557,0.236005978907132
"SCBI3","Quercus rubra",0.0935276587004145,0.555508296056932,0.129773803759848,0.183048223132106,0.137148828896604,0.196576844429097,0.247251368425555,0.279102047385302,0.205094169574483,0.266920144982456,0.11227872699814,0.162711377018566
"SCBI3","Quercus rubra",0.0237427658676971,0.193760663325638,0.141345321777546,0.20040737954624,0.129524561677731,0.201754069031775,0.159455941689985,0.205578686209338,0.196097819260772,0.268084573820627,0.174779923515236,0.229682942437685
"SCBI3","Quercus rubra",0.00540703559599371,0.046692766727202,0.0930499875816132,0.138703187439386,0.0807409263082804,0.128240158518601,0.0833093936429484,0.141497270940472,0.0901316916768038,0.170595002183418,0.507956089379814,0.313279899689578
"SCBI3","Quercus rubra",0.00569405878628488,0.0496590185401612,0.127922610379629,0.185391560035701,0.105825391104558,0.162277293944882,0.0946633029721915,0.151814891899298,0.100032943541537,0.168601088206888,0.404529429350944,0.304644507194058
"SCBI3","Quercus alba",0.00664229631691932,0.0628516481091653,0.146081132872747,0.213361368186317,0.121801976015344,0.182644066985204,0.111537337136422,0.174420362097106,0.108788157626419,0.172825533177144,0.33135180213252,0.305886925305931
"SCBI3","Quercus alba",0.0137024677082753,0.116119892973651,0.182490767095655,0.241055684015906,0.171966147020114,0.227330907270845,0.15022518210946,0.200897177395982,0.155450321826162,0.200986592228523,0.169378636937567,0.2149062950857
"SCBI3","Quercus alba",0.00430108358619029,0.0359183372518176,0.0497932023904918,0.0775030762483293,0.0440402184281544,0.0682735579849624,0.0462446501984083,0.0725467548793619,0.15647106996422,0.649084092866908,0.559424159192085,0.643973860192188
"SCBI3","Quercus alba",0.00785625487916641,0.0705234916513216,0.185390809035887,0.246153439825011,0.157150404137316,0.218801546803772,0.132210315740739,0.190053839297827,0.121031208752331,0.174109513312453,0.222973429990196,0.250290942740493
"SCBI3","Quercus alba",0.0061494593492463,0.0539790150295389,0.0242351548224958,0.0380220657001237,0.0229621690708775,0.0353447517049554,0.0212163230725361,0.0336112076103652,0.866154381556884,0.0844233856156332,0.0318005815294697,0.0490048164044827
"SCBI3","Juglans nigra",0.0056739451851701,0.0504941064519773,0.140543005614735,0.200400689659449,0.1154604243664,0.172238324054805,0.115520587958701,0.182598508643098,0.0958401629137027,0.152996607085343,0.361763625670114,0.292841754780958
"SCBI3","Juglans nigra",0.12632132593293,0.697885119358796,0.112798183548856,0.163366959429705,0.165187247826851,0.236264998065874,0.174272060227246,0.237762558272752,0.308217404339521,0.328854437927246,0.0798928558065783,0.116632233830371
"SCBI3","Juglans nigra",3.20362386034057,1.45734366876483,0.102347371048495,0.172699856040066,0.143625646650948,0.23994919292519,0.112160739606021,0.173084489577749,0.342654529827902,0.446326356882472,0.0829889976279345,0.136315439345804
"SCBI5","Quercus rubra",0.00472140801426018,0.0422045084005507,0.0303825505372639,0.0478631930717674,0.032943196523293,0.0527641302233761,0.286765744832375,0.520499470837419,0.069990235982876,0.133000210683669,0.431020066968976,0.506392610736195
"SCBI5","Quercus alba",3.29643756166425,1.04665760951567,0.0879226556186422,0.140239992667752,0.100206380509478,0.165035635781267,0.181785677117243,0.269941032058069,0.221150543413381,0.323254800121683,0.167638193212692,0.262959981594004
"SCBI4","Liriodendron tulipifera",0.0275660346078146,0.216140654486891,0.190230577233897,0.206236721300313,0.182059859150002,0.242293534215751,0.179145325232437,0.237167027718617,0.147913130655574,0.191784129970258,0.132221414669009,0.183439576182418
"SCBI4","Liriodendron tulipifera",0.019014768091061,0.15585831727801,0.185558222815453,0.19815419675215,0.174727952867922,0.239879217821643,0.182552805403169,0.231629357014672,0.133055866861876,0.174497604922847,0.161243269291583,0.203844795924076
"SCBI4","Liriodendron tulipifera",0.0136562012276158,0.107893966018435,0.141202489920959,0.170659367277725,0.174285521541127,0.231137829507838,0.188452278626846,0.24247390053609,0.134325786702092,0.173816341365965,0.204496781529454,0.23685383697054
"SCBI4","Liriodendron tulipifera",0.0104634019801439,0.0841303269867919,0.117554140618364,0.148707813487643,0.166832482336057,0.222262303932491,0.174609134813553,0.236005340495166,0.136694597909703,0.187267162081421,0.247275779111348,0.259309059789091
"SCBI4","Liriodendron tulipifera",0.0328158853166353,0.25227990925451,0.283978257679252,0.243234528648858,0.159434838443453,0.217211386960878,0.134643180137565,0.184197263595111,0.123726983982485,0.178584192702977,0.148357750068604,0.19886053106397
"SCBI4","Quercus rubra",0.0258828144746524,0.18968283366258,0.152740902582802,0.182255405872205,0.197073109063138,0.251616530088115,0.202495429732108,0.257418134858771,0.168121555484434,0.204377424011153,0.12236451306207,0.172750371287135
"SCBI4","Quercus rubra",0.0126755391745157,0.109298222585502,0.090583876880083,0.132007016025416,0.183085650745857,0.250077900034218,0.224084397772569,0.285401239415737,0.202544514709658,0.231783058980983,0.135590498031965,0.182404671468167
"SCBI4","Quercus rubra",0.457841808120218,1.1602145653594,0.240419829332139,0.269326851357479,0.160296301970927,0.219471015107633,0.151660542133474,0.212055344666473,0.174450029751053,0.240948474171798,0.0961870715324891,0.145812274986021
"SCBI4","Quercus alba",0.00950840244419101,0.0783148586244142,0.135551054194641,0.164427500285173,0.161585650781512,0.219458710265676,0.169950400303077,0.2228057049064,0.1278038995122,0.182551210922341,0.252329664081146,0.270888396551732
"SCBI4","Quercus alba",0.0101865473169733,0.0960228521263848,0.159079434470393,0.179945464697835,0.141222646541406,0.199675699778049,0.126491666618003,0.183724539500416,0.121486235060317,0.180743386370411,0.301945453484928,0.276337259819541
"SCBI4","Quercus alba",0.00881379715231596,0.0710309465855451,0.0929158930084126,0.126701129112476,0.170992636179825,0.233258262747416,0.19661548883705,0.261528002083412,0.184721177482968,0.215693244505173,0.191374456294719,0.232429400153352
"SCBI4","Quercus alba",0.0143046657033548,0.112506430250107,0.140205141093263,0.168382814924167,0.178301775634135,0.231567432014286,0.180589710717564,0.233916227175399,0.134094424110644,0.186724473736105,0.205607770658265,0.244656645890851
"SCBI4","Quercus alba",0.00790259946294904,0.0692956792452227,0.0971053110470551,0.131782064736784,0.170786045740417,0.22800736970037,0.182669421415022,0.24461109453808,0.157066278926233,0.196444567652834,0.236918211867699,0.259933798909646
"SCBI4","Juglans nigra",0.0153681723072116,0.123561104341468,0.148436409253446,0.176810956601611,0.187085200723321,0.242418305263903,0.189938538781888,0.250414447654313,0.142004270316801,0.183040264913485,0.163774374554701,0.216665168643999
"SCBI4","Juglans nigra",0.00979562111201144,0.085247883808128,0.124825167195372,0.161033872231614,0.161007858072251,0.213980430108897,0.160743229101175,0.217186547295047,0.136717268108733,0.18438837288839,0.267557462589412,0.265297342315428
"SCBI4","Juglans nigra",0.00869717607216135,0.0811090315214705,0.0935733843301787,0.131528870607694,0.179525953137398,0.245141427414961,0.200061217193323,0.26850482834508,0.183285460614738,0.216945016534956,0.177082082013924,0.222633932848395
"SCBI4","Juglans nigra",0.00942568551366523,0.0754226852508548,0.132215008674344,0.156911855473335,0.153811168881424,0.213376921069932,0.149981335721503,0.209613255274949,0.132109340420824,0.183411055516919,0.278062124428967,0.277133582900645
"SCBI4","Juglans nigra",0.00891332863045745,0.0799228821704571,0.0897969866164665,0.124971980759927,0.179794296912525,0.237748126097019,0.211026255543706,0.273017459125816,0.197983981995134,0.224238020240812,0.165052702218972,0.210472785804498
"SCBI6","Liriodendron tulipifera",4.71424164519772,1.03315808475798,0.15994573685699,0.221867479474275,0.157600424306029,0.207489942516872,0.144889300029198,0.213685731230098,0.210612784498498,0.267796710579679,0.134392281871192,0.201317542398173
"SCBI6","Liriodendron tulipifera",0.00394963110423441,0.0345921955199084,0.0390032551142747,0.0587288596315451,0.658197129314315,0.16121680413515,0.0487630610372315,0.0724194247328317,0.0643694872911824,0.0950248146463888,0.113719624226314,0.155635463805588
"SCBI6","Quercus rubra",0.899085847837671,1.60904932520528,0.109653013696121,0.165458079779159,0.3511545380961,0.287437260763791,0.0905427733627328,0.137355485692639,0.197784534608284,0.27562342857386,0.0912447449066518,0.143020745035334
"SCBI6","Quercus rubra",0.00551111143166233,0.0522359868838169,0.0455661357303627,0.0657506179591827,0.675623511005074,0.14539050398203,0.0539715693505215,0.0792600263400197,0.0745142730590459,0.107919960039036,0.0760695640151033,0.108990932282661
"SCBI6","Quercus alba",0.0138427526525958,0.110746955687364,0.234595634705308,0.245538289627558,0.174119457652698,0.236826916175109,0.198671392426284,0.266232711304396,0.109085963639109,0.152980479561079,0.136246147428416,0.170312960181208
"UNDE1","Acer saccharum",0.216759402940457,1.061836608487,0.133244776643727,0.174183004453687,0.126169907448031,0.171919724884193,0.357980590036765,0.229170252471502,0.138816714977189,0.194044217277271,0.105605640045001,0.164563639469749
"UNDE1","Betula papyrifera",0.0279720265154069,0.199315224729838,0.17376356932266,0.209807931242112,0.176877691577394,0.231058017777838,0.157805882790704,0.197172444894634,0.185723660795598,0.232213239037299,0.178688024362314,0.185796152500743
"UNDE1","Betula papyrifera",0.0652573372512756,0.45526240972738,0.0826495108446167,0.116188985915763,0.0871877064246367,0.121571935966791,0.536326006390052,0.185405971789623,0.0954619756844541,0.137345471355171,0.09424907474686,0.132994554194124
"UNDE1","Betula papyrifera",0.0146684789741253,0.119421258408884,0.0543733058982911,0.0791166613924092,0.058722069007781,0.0871187511727894,0.292130747369719,0.277685606003078,0.142161391556573,0.255073357008032,0.307819723852263,0.335520987163467
"UNDE1","Betula papyrifera",0.032288150540271,0.255716348670145,0.150285325310061,0.185046794385836,0.157619826528329,0.207124215047059,0.209134132255189,0.215342409764794,0.171440963092765,0.221202440918848,0.183397205525406,0.206156823610206
"UNDE1","Picea mariana",0.0163079402412531,0.145290455220456,0.1685673593536,0.207821388557178,0.178732143601385,0.232023364080104,0.143739258280071,0.186639943927198,0.188026279736188,0.236768559695976,0.188174673802815,0.184897333282262
"UNDE1","Picea mariana",0.0222184612112081,0.186712373053775,0.173476101792333,0.215476859560362,0.174887210569839,0.23006557178509,0.157348708581005,0.19627403567428,0.191417389093004,0.233236100368392,0.174393813382223,0.171000075124272
"UNDE1","Picea mariana",0.146174660266618,0.738151290223905,0.239303313470703,0.280045022763961,0.186104790122973,0.248690568988459,0.160144360859642,0.199571995412808,0.1725034446583,0.235887431494778,0.0856383796258927,0.113528799269098
"UNDE1","Picea mariana",0.0267030276372325,0.20277511331392,0.157069974192338,0.193523109753863,0.162022157024936,0.206042129580899,0.182327308132982,0.204600401778325,0.183262300048059,0.238625534765521,0.190171208088571,0.196941721156812
"UNDE1","Picea mariana",0.0218477245033915,0.162832607117211,0.121900174203818,0.154855230464131,0.125182948737454,0.164925692193053,0.183997160636848,0.217057716821874,0.172325417186717,0.24527085610225,0.27217249501349,0.25522533583584
"UNDE1","Abies balsamea",0.0204001655244665,0.164983123170224,0.189166824341047,0.229545566808073,0.192519120516287,0.240811188496928,0.143360093843875,0.180817094256312,0.182548896295201,0.230598117563777,0.159980731459437,0.166743223473276
"UNDE1","Abies balsamea",0.0208062147608217,0.160450394957147,0.223326352569017,0.267280341634231,0.208280249309678,0.266557847060651,0.127439887971933,0.171509627879521,0.168089292149029,0.227822725688242,0.131634457340125,0.138501717810734
"UNDE1","Abies balsamea",0.0205088191741322,0.158433257544649,0.266965704745928,0.309742188567705,0.235660289298512,0.298635021193009,0.114733582267905,0.167627811729401,0.150640521419273,0.208796421130886,0.0805686939737906,0.0963277273967593
"UNDE1","Abies balsamea",0.0430216777870433,0.29748844206265,0.2134099870939,0.255163372829767,0.193957128250026,0.249576778323689,0.154628813128085,0.19574354940294,0.176163015448735,0.235180606716641,0.117155334572528,0.135172757693304
"UNDE1","Abies balsamea",0.0190496106792838,0.155750145543854,0.173783573605606,0.20432323160105,0.172971817928399,0.222915867891532,0.150592190154131,0.195131122394042,0.182376238573708,0.238065457617154,0.192918458269647,0.185234811743852
"UNDE2","Acer saccharum",0.0381345245003461,0.283055974522006,0.193278887166825,0.257391196775717,0.123618172678922,0.161518619050777,0.117262429185417,0.164403391629292,0.149287940375145,0.213628155479159,0.275093383915857,0.209552602052098
"UNDE2","Acer saccharum",0.0280812734508688,0.206902368174665,0.133059212775197,0.179381515286471,0.081085227746626,0.112764702011837,0.0818562227901193,0.118733278603453,0.117120526095852,0.210639159191929,0.477287819396684,0.237685333218392
"UNDE2","Acer saccharum",0.0265638020157519,0.211269872571405,0.219346695897474,0.281936728644364,0.16564057383794,0.22121521404566,0.151833674703297,0.198520143986073,0.152388737531375,0.203710663897731,0.166365805864897,0.157828804573311
"UNDE2","Acer saccharum",0.309159342362039,0.992338482890314,0.195024391482801,0.264790305824226,0.116478011932334,0.15844820594199,0.107726940727926,0.158145868084328,0.111924811300029,0.167618166691848,0.328620109930397,0.226298171731257
"UNDE2","Acer saccharum",0.0788091857890232,0.491313118284269,0.214468487777592,0.269929002271438,0.134959279039976,0.183216075890408,0.120009218777737,0.169011703559364,0.136237239008477,0.198272988819419,0.247615826364821,0.221593057839451
"UNDE2","Acer rubrum",0.821070170657159,1.44388609346138,0.206637152220424,0.269484178616872,0.13435678045581,0.179973196834459,0.124458304701717,0.173099169129174,0.148692507892257,0.210465996123364,0.22437235024182,0.230558226578269
"UNDE2","Acer rubrum",0.106619720260199,0.568251600119293,0.214291298422401,0.270504536211927,0.139628788402313,0.180046732577171,0.123577575422766,0.171204558178363,0.143879674870823,0.204071933875279,0.230714676268739,0.209238092645951
"UNDE2","Acer rubrum",0.0256985945430685,0.199382195692754,0.184620245587101,0.241967545513489,0.118255349457854,0.159464040193855,0.116778932753264,0.166443586873554,0.126490811822359,0.185318851522774,0.32275605104337,0.203661606854213
"UNDE2","Acer rubrum",0.031413539439032,0.240540811606506,0.210082152791694,0.270241035295392,0.181192216019341,0.234818868246018,0.164750624082052,0.215687293299051,0.143375851761262,0.197244385848561,0.148792807597085,0.153074098673404
"UNDE2","Acer rubrum",0.277360707093274,0.907765621790814,0.207496269778665,0.271189836027978,0.134526723056206,0.177118623383961,0.124104986829684,0.173068962891274,0.140275635955019,0.198386010579752,0.241505819298417,0.221578696296948
"UNDE2","Betula papyrifera",0.012898101791472,0.106640325299096,0.130784442038529,0.171452736585444,0.085734483298236,0.118672331421708,0.0853275818259736,0.123963511834088,0.114191046778291,0.184341309070338,0.488237132126874,0.202111517755567
"UNDE2","Betula papyrifera",0.00930398769511785,0.080887472369792,0.0801648204150461,0.113141482159922,0.0536255678898817,0.0781404235770683,0.0574594498101276,0.0853973338056568,0.114846604960237,0.22635757287128,0.611971859798291,0.229748170366957
"UNDE2","Betula papyrifera",0.0149158580132431,0.11581897127165,0.0856601182033925,0.120581865596139,0.055614914979867,0.0786964701452378,0.0542708399406014,0.0802893952686531,0.0933332347126082,0.179792804613241,0.633540640572606,0.204909835578781
"UNDE2","Betula papyrifera",0.0155220382140613,0.145397243216644,0.0798790186722767,0.112959334257676,0.0516954569398938,0.0746532325655914,0.0531558438392022,0.0797060118138594,0.140243880621699,0.291532520194335,0.599435076648443,0.306781476272038
"UNDE2","Picea mariana",0.0138634180871325,0.113024122993662,0.0533511679402985,0.0820859231689082,0.0368463488094187,0.0570508422176999,0.0374470124279742,0.0589998867280594,0.465645359373368,0.522623481394595,0.329586895002278,0.607257884141516
"UNDE2","Picea mariana",0.0355582067750514,0.247631489369777,0.143112574338544,0.188170397023539,0.0891308031934869,0.121614503567333,0.0871015158088684,0.126473709371771,0.176117377757727,0.257493868422918,0.394514622888116,0.273977721208551
"UNDE2","Picea mariana",0.0155913919911798,0.138966458844917,0.109691599590869,0.15397213552637,0.0739494005312595,0.101067104063005,0.0752767345004752,0.108245813016395,0.0951549123017617,0.156507470307329,0.543247433064534,0.182644504088215
"UNDE2","Picea mariana",0.0195079340513189,0.15497812740799,0.200648674536021,0.263045671591321,0.187325923942992,0.227327124029578,0.170631867892635,0.21806369893338,0.151044444192812,0.20527912787662,0.138863098366442,0.143140824642401
"UNDE2","Picea mariana",0.018870655429835,0.152447697405215,0.196967447003429,0.259949296005677,0.13446495044446,0.180738061227032,0.133004261138846,0.187715887137058,0.133663742354882,0.194859878896436,0.257850499606089,0.20217385687386
"UNDE2","Abies balsamea",0.00740334473154739,0.0668849458600684,0.0762956161762188,0.108162879042889,0.0556547897653974,0.0799044103730789,0.0573115042978395,0.0825297556632203,0.103870451336955,0.186161105019153,0.632129720691622,0.183274627376517
"UNDE3","Betula papyrifera",0.0084976347573921,0.0727219860203338,0.786966046625849,0.13897579747759,0.0349774399718957,0.0531614792965273,0.0289895596568259,0.0464015805468237,0.0246089747664825,0.036523557132273,0.0766056564211371,0.116512737112697
"UNDE3","Picea mariana",0.00375673971061967,0.0310723107417133,0.766094036691133,0.355133928770011,0.0244562716194875,0.0379214332270996,0.0220264347746239,0.0355663928293605,0.0206467686051296,0.0301981711602266,0.124181170991425,0.330594857021097
"UNDE3","Picea mariana",0.00964157945010915,0.0813503325073568,0.282502126122288,0.326903598926653,0.0969370389139158,0.138878695593297,0.0821100122833219,0.12321597542315,0.0676794348882785,0.0968463168372625,0.363725170611556,0.322059723639064
"UNDE3","Picea mariana",0.00430921227796008,0.0401318990886992,0.77926085208505,0.178705903704406,0.0279799791432638,0.0437838486751218,0.0244118722389938,0.0392729256672124,0.022623703713148,0.0348483971780824,0.0993158593974561,0.180127139538297
"UNDE3","Picea mariana",0.0045460026167233,0.0366244886151105,0.676986033666254,0.545172061921822,0.0295459385831281,0.044027843681133,0.0254649163397957,0.040054779037184,0.0215526194293493,0.0329205718321502,0.206711341762073,0.562894162702145
"UNDE3","Abies balsamea",0.0172064973018539,0.12828661191362,0.33245203415877,0.328691769628469,0.106673411055249,0.152760366685632,0.0807199657365432,0.1264489185922,0.0700488195101429,0.10452369130437,0.295944603275163,0.313847594547065
"UNDE3","Abies balsamea",0.00952826029957443,0.0796078671709028,0.263579316982891,0.302483665419548,0.11638975492712,0.165787197766827,0.098219579293929,0.140121191779618,0.0829546956414386,0.116041337093755,0.318794297814907,0.286685492652194
"UNDE3","Abies balsamea",0.0165391594562196,0.126991250442601,0.379312451843232,0.347290516789937,0.0949162873380026,0.135112162792754,0.078884163458349,0.115873438703625,0.061009573550307,0.0885636147221337,0.272730261147361,0.335887578069825
"UNDE6","Acer saccharum",0.0215724845489328,0.183947390479265,0.169519701023759,0.217093714220157,0.160835949246514,0.218943323335823,0.165686245133714,0.221307036457596,0.187638660101911,0.221233950999336,0.184862262944704,0.141877288003866
"UNDE6","Acer saccharum",0.0242991263166214,0.205905900659386,0.105747869039258,0.144614904358696,0.113307193805122,0.154546310228284,0.123107170712543,0.180413808907393,0.130880236597294,0.167373381664937,0.41433436899932,0.147846318900056
"UNDE6","Acer saccharum",0.0262553782633178,0.226040552370611,0.150412903097396,0.196337488434123,0.15397907813561,0.207192686330706,0.145378275398408,0.209463433836523,0.190485090618911,0.226491066552336,0.231049541114629,0.146431608416782
"UNDE6","Acer saccharum",0.247440068152929,1.686630207384,0.0640066053558221,0.0982168820711415,0.0579564696822234,0.0907157074909105,0.0535125957236861,0.0861914750800108,0.252139117892495,0.305244921323347,0.478743303818725,0.223545510601741
"UNDE6","Acer saccharum",0.0321404720500422,0.246770009674423,0.150890676529003,0.199189393013959,0.160083792576263,0.217051543222705,0.141997185809302,0.202385315514586,0.214480351614662,0.225193503719167,0.209578496219353,0.151129697765191
"UNDE6","Acer rubrum",0.021277807889018,0.183445042253841,0.146183772837799,0.192011763863937,0.1509633152637,0.206234592022331,0.150283393428466,0.211756651614932,0.189458144336533,0.215808409094398,0.232485238132312,0.149535023272085
"UNDE6","Acer rubrum",0.0416960190290702,0.345767635414175,0.160055865536281,0.221864703286006,0.145581114504144,0.211203397121899,0.121157473162507,0.167999003466282,0.277379956508943,0.284228888055294,0.164644183326184,0.143168404558098
"UNDE6","Acer rubrum",0.0452879409829794,0.365810890349977,0.129189788656861,0.186118625522114,0.125116499872876,0.185548905181976,0.109956962063696,0.162340221430069,0.270700954045315,0.27618485070201,0.244188920802249,0.152821739552346
"UNDE6","Acer rubrum",0.0299612081158339,0.233833740592648,0.143140421693852,0.196219157968904,0.145192886586021,0.199343695489174,0.155954896729855,0.218521450217437,0.186289547709891,0.20591741660546,0.241923236544827,0.15195308534594
"UNDE6","Acer rubrum",0.0648551658592621,0.44089238937637,0.207465789503898,0.270501880025445,0.17797782402284,0.246385390424079,0.143579886165466,0.202782300862282,0.276753443385669,0.288120252722794,0.0431071314447713,0.0638333547545694
"UNDE6","Betula papyrifera",3.07071477896643,5.7411183552649,0.069312486491425,0.112421002228314,0.0612261273787825,0.100260743118439,0.0580066811713542,0.101782410193271,0.53178078242515,0.586060335769066,0.184393507657488,0.345722144223783
"UNDE6","Betula papyrifera",0.0192269461099853,0.165758396304721,0.0798518638008436,0.111186206947099,0.0779590520744424,0.111498136543457,0.0883174111047117,0.131816422522627,0.098450527565615,0.127743980619037,0.566855739657996,0.132002452516351
"UNDE6","Betula papyrifera",0.0222393988409874,0.179440147602027,0.139233514319698,0.187799644377161,0.153168114961431,0.205690771167866,0.167419829002776,0.233591044117285,0.157596550949869,0.18801122129073,0.253597945165095,0.148590075102933
"UNDE6","Betula papyrifera",0.0091854094940942,0.0898542394525513,0.0989418021202,0.133511947650281,0.110014566430802,0.147296348038342,0.113848898579731,0.175690433042673,0.123660679225031,0.155110564215405,0.446221675525862,0.142862020614073
"UNDE6","Betula papyrifera",0.0690564749292683,0.633794358320853,0.0874382932714559,0.143391054389536,0.0918302475029993,0.146455065249714,0.080045846155089,0.121801265269099,0.419977070275932,0.302196956712421,0.224194537995129,0.176252217250335
"UNDE6","Picea mariana",0.014369377122023,0.114510524046193,0.114481225145762,0.160427927287915,0.122564141014522,0.169660624810433,0.155412845555914,0.219856160249196,0.10615701736143,0.14473820930691,0.382214486081097,0.147140638950415
"UNDE6","Picea mariana",0.0102507986079793,0.0880884979271823,0.17396747718654,0.248502162603134,0.170052896463797,0.233313578589137,0.217486723008836,0.274062025185911,0.105663995513662,0.148009759902907,0.176358198192803,0.146312285512376
"UNDE6","Picea mariana",0.025068011132262,0.202457875792075,0.19191184886199,0.246368348147564,0.191731324822517,0.24744956101332,0.1740718017027,0.223388034602902,0.200601515480299,0.22637843322406,0.0952710402562949,0.110301002683935
"UNDE6","Picea mariana",2.52192234331368,4.27101902479767,0.0529304923180833,0.0812108426308567,0.0497702011965164,0.0796800243561941,0.0568427325518706,0.0861606666397,0.264274864462974,0.520454311741074,0.469953176176021,0.424917570848299
"UNDE6","Picea mariana",0.0259612579414583,0.225157888752418,0.119580472871259,0.162401192365262,0.125067211791563,0.169339842861345,0.113782442913442,0.163801790567905,0.18443806656108,0.209279760574962,0.343707494064615,0.151662115378471
"UNDE6","Abies balsamea",0.0286749192430067,0.235172440225815,0.194789879259165,0.256822267604742,0.197383397460877,0.261919874246723,0.176411382439681,0.23842873375724,0.222635340244592,0.250781108215759,0.0490865108352081,0.069758759705816
"UNDE6","Abies balsamea",0.0331752392737645,0.272722489685324,0.173082708767921,0.225762667964141,0.168825449844112,0.234860666638043,0.135966417797299,0.182309003752339,0.250556810884674,0.267497978218624,0.135211985250841,0.129818203489336
"UNDE6","Abies balsamea",0.203328350142274,1.12427028219652,0.233545269172022,0.331987579417122,0.139161991697501,0.199116923447205,0.09085107808942,0.135295825842334,0.347597490825909,0.365231064546835,0.0471269406393361,0.0697801516801057
